,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,475,1579,495,1599,304.0,400.0,21.383016786944346,18.187884471969532,484.1578947368421,1588.3881578947369,0.5258518641055606,315.0,63.112698372208094,19.67396303746374,0.76,-0.8103385208153119
1,2,482,1770,502,1794,371.0,480.0,23.85879040226365,19.951053959352507,490.93261455525607,1780.832884097035,0.5484033079112416,384.0,70.5269119345812,21.73411767467788,0.7729166666666667,-1.5268622873394682
2,3,486,1670,507,1694,400.0,504.0,24.673505276679048,20.69757563971421,496.095,1681.4475,0.5443497846434162,413.0,72.52691193458118,22.56758334191025,0.7936507936507936,-1.2051178250397965
3,4,505,1466,527,1496,505.0,660.0,31.50196827518365,20.534788595863002,515.1722772277228,1481.0891089108911,0.758341634843612,522.0,84.76955262170048,25.357168021907675,0.7651515151515151,-1.2329593447928497
4,5,527,1785,554,1818,681.0,891.0,33.13204279712102,26.22371926447643,539.7782672540382,1800.8017621145375,0.6111806037240431,705.0,96.66904755831213,29.44615645486938,0.7643097643097643,1.4014075743338843
5,6,544,1317,564,1343,385.0,520.0,27.032395062270883,18.165754036847748,553.3922077922078,1329.6,0.7405516645690771,398.0,72.76955262170048,22.140398025397776,0.7403846153846154,-1.1297515785188113
6,7,544,1594,579,1636,1148.0,1470.0,41.40814877827078,35.336868603926895,560.8693379790941,1614.452961672474,0.5212900275394698,1170.0,124.81118318204308,38.231910720705116,0.780952380952381,-1.4793832321663136
7,8,555,1874,585,1909,777.0,1050.0,33.66634281268724,29.468662132175208,569.5315315315315,1891.821106821107,0.4835527609048127,802.0,103.1543289325507,31.453253031430968,0.74,-1.324066531536943
8,9,569,1260,598,1292,722.0,928.0,33.08173323876051,27.822075054171094,583.027700831025,1275.3365650969529,0.5410192650815303,741.0,98.08326112068522,30.319613310508885,0.7780172413793104,-1.0557173951952483
9,10,572,1568,592,1592,387.0,480.0,24.625013544641206,20.26075082863103,581.5839793281654,1580.0051679586563,0.5683727887517123,401.0,73.11269837220809,22.197831060995757,0.80625,-1.1303911331415883
10,11,584,1474,615,1507,762.0,1023.0,31.740593645329287,30.676118406108316,598.9816272965879,1490.4566929133857,0.2568048257257039,787.0,101.7401153701776,31.14817062185505,0.7448680351906158,-1.4286982404931674
11,12,608,1365,633,1394,536.0,725.0,29.15349400559764,23.4802483126386,619.7332089552239,1379.311567164179,0.592730546414018,556.0,85.84062043356595,26.123866405607867,0.7393103448275862,-1.0774388781412783
12,13,628,1920,659,1949,691.0,899.0,31.27308307954538,28.276575990657076,643.1722141823444,1933.6801736613604,0.42714624792674755,722.0,100.08326112068522,29.661566469288122,0.7686318131256952,0.6444206426403374
13,14,636,1828,665,1855,557.0,783.0,27.844565071205476,26.26234813138531,647.9443447037702,1840.8258527827647,0.3322912882120732,575.0,88.66904755831214,26.63070457981699,0.7113665389527458,0.12393972215693523
14,15,651,1195,684,1230,927.0,1155.0,36.3196560935381,32.54439509892491,667.1693635382956,1212.3861920172599,0.44394385303372247,957.0,112.08326112068524,34.355393433484295,0.8025974025974026,-1.059632097351799
15,16,652,1604,672,1625,348.0,420.0,21.635618407590275,20.648199918282472,661.1522988505748,1613.698275862069,0.2986540534590756,359.0,67.45584412271572,21.049640414216977,0.8285714285714286,-1.5255761080212278
16,17,658,2209,689,2242,791.0,1023.0,32.756913014383315,30.790092182355203,673.1959544879899,2224.8078381795194,0.3412926821666849,813.0,102.91168824543144,31.735350634355903,0.7732160312805474,1.419477948851607
